metal,oxidation_state,x,formula,delta_G_min,delta_G_norm_min,alpha_opt,beta_opt,gamma_opt,nu_LPSC_doped,nu_H2O,nu_LiCl,nu_LiF,nu_Li3PO4,nu_H2S,nu_LiOH,nu_MCl_n,nu_MF_n,nu_MOH_n,nu_MO_n_over_2,mu_LPSC_doped,mu_H2O,mu_LiCl,mu_LiF,mu_Li3PO4,mu_H2S,mu_LiOH,mu_MCl_n,mu_MF_n,mu_MOH_n,mu_MO_n_over_2,contrib_LPSC_doped,contrib_H2O,contrib_LiCl,contrib_LiF,contrib_Li3PO4,contrib_H2S,contrib_LiOH,contrib_MCl_n,contrib_MF_n,contrib_MOH_n,contrib_MO_n_over_2
Rh,3,0.06,Li306Rh3P47S250Cl41F9,-7.70559806,-1.252942774,-0.18,0.18,0,-1,-6.15,0.82,0.18,0.94,5,2.3,0,0,0,0.06,-17.57006653,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.163254976,-7.053620815,-8.051208138,-2.596845329,17.57006653,15.66291163,-3.284620914,-1.131990395,-20.67375351,-3.517040429,-12.17536025,0,0,0,-0.15581072
Rh,4,0.06,Li303Rh3P47S250Cl38F12,-7.637217505,-1.247911357,-0.24,0.24,0,-1,-6.12,0.76,0.24,0.94,5,2.24,0,0,0,0.06,-17.59207225,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.235509694,-7.882652283,-10.62051129,-3.560958624,17.59207225,15.58650718,-3.044282799,-1.509320526,-20.67375351,-3.517040429,-11.85774216,0,0,0,-0.213657517
Rh,5,0.06,Li300Rh3P47S250Cl35F15,-7.699853582,-1.233950895,-0.3,0.3,0.06,-1,-6.24,0.7,0.3,0.94,5,2.18,0,0,0.06,0,-17.60890675,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.726139069,-9.091096401,-12.98953259,-3.496294558,17.60890675,15.89212497,-2.803944683,-1.886650658,-20.67375351,-3.517040429,-11.54012406,0,0,-0.779371955,0
Rh,6,0.06,Li297Rh3P47S250Cl32F18,-7.666477458,-1.228602157,-0.36,0.36,0.06,-1,-6.24,0.64,0.36,0.94,5,2.12,0,0,0.06,0,-17.61166781,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.186012864,-9.337785482,-15.48971629,-4.008331299,17.61166781,15.89212497,-2.563606567,-2.263980789,-20.67375351,-3.517040429,-11.22250597,0,0,-0.929382977,0
Rh,2,0.07,Li621Rh7P93S500Cl86F14,-7.787120756,-1.253964695,-0.14,0.14,0,-1,-6.21,0.86,0.14,0.93,5,2.42,0,0,0,0.07,-17.64569034,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.253374398,-4.907666087,-5.468480587,-2.025592804,17.64569034,15.81572052,-3.444846325,-0.880436974,-20.45381996,-3.517040429,-12.81059644,0,0,0,-0.141791496
Rh,3,0.07,Li614Rh7P93S500Cl79F21,-7.679590389,-1.243658363,-0.21,0.21,0,-1,-6.175,0.79,0.21,0.93,5,2.35,-1.39E-17,1.39E-17,0,0.07,-17.67161649,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.163254976,-7.053620815,-8.051208138,-2.596845329,17.67161649,15.726582,-3.164451857,-1.32065546,-20.45381996,-3.517040429,-12.440042,4.39E-17,-9.79E-17,0,-0.181779173
Rh,4,0.07,Li607Rh7P93S500Cl72F28,-7.599343241,-1.237678052,-0.28,0.28,0,-1,-6.14,0.72,0.28,0.93,5,2.28,0,0,0,0.07,-17.69775966,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.235509694,-7.882652283,-10.62051129,-3.560958624,17.69775966,15.63744348,-2.884057388,-1.760873947,-20.45381996,-3.517040429,-12.06948755,0,0,0,-0.249267104
Rh,5,0.07,Li600Rh7P93S500Cl65F35,-7.677235505,-1.22248973,-0.35,0.35,0.07,-1,-6.28,0.65,0.35,0.93,5,2.21,-1.39E-17,1.39E-17,0.07,0,-17.71258307,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.726139069,-9.091096401,-12.98953259,-3.496294558,17.71258307,15.99399757,-2.60366292,-2.201092434,-20.45381996,-3.517040429,-11.69893311,5.17E-17,-1.26E-16,-0.909267281,0
Rh,6,0.07,Li593Rh7P93S500Cl58F42,-7.649605258,-1.218090009,-0.42,0.42,0.07,-1,-6.28,0.58,0.42,0.93,5,2.14,-1.39E-17,1.39E-17,0.07,0,-17.70449575,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.186012864,-9.337785482,-15.48971629,-4.008331299,17.70449575,15.99399757,-2.323268452,-2.641310921,-20.45381996,-3.517040429,-11.32837867,5.81E-17,-1.30E-16,-1.08428014,0
Rh,2,0.08,Li156Rh2P23S125Cl21F4,-7.777214315,-1.246348448,-0.16,0.16,0,-1,-6.24,0.84,0.16,0.92,5,2.48,0,0,0,0.08,-17.74279682,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.253374398,-4.907666087,-5.468480587,-2.025592804,17.74279682,15.89212497,-3.36473362,-1.006213684,-20.23388641,-3.517040429,-13.12821453,0,0,0,-0.162047424
Rh,3,0.08,Li154Rh2P23S125Cl19F6,-7.651983992,-1.234190966,-0.24,0.24,0,-1,-6.2,0.76,0.24,0.92,5,2.4,0,0,0,0.08,-17.77476517,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.163254976,-7.053620815,-8.051208138,-2.596845329,17.77476517,15.79025237,-3.044282799,-1.509320526,-20.23388641,-3.517040429,-12.70472374,0,0,0,-0.207747626
Rh,4,0.08,Li152Rh2P23S125Cl17F8,-7.560655824,-1.227379192,-0.32,0.32,0,-1,-6.16,0.68,0.32,0.92,5,2.32,0,0,0,0.08,-17.80426023,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.235509694,-7.882652283,-10.62051129,-3.560958624,17.80426023,15.68837978,-2.723831978,-2.012427368,-20.23388641,-3.517040429,-12.28123295,0,0,0,-0.28487669
Rh,5,0.08,Li150Rh2P23S125Cl15F10,-7.656241535,-1.211430623,-0.4,0.4,0.08,-1,-6.32,0.6,0.4,0.92,5,2.24,0,0,0.08,0,-17.81463528,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.726139069,-9.091096401,-12.98953259,-3.496294558,17.81463528,16.09587016,-2.403381157,-2.51553421,-20.23388641,-3.517040429,-11.85774216,0,0,-1.039162607,0
Rh,6,0.08,Li148Rh2P23S125Cl13F12,-7.638828944,-1.208675466,-0.48,0.48,0.08,-1,-6.32,0.52,0.48,0.92,5,2.16,0,0,0.08,0,-17.79122779,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.186012864,-9.337785482,-15.48971629,-4.008331299,17.79122779,16.09587016,-2.082930336,-3.018641052,-20.23388641,-3.517040429,-11.43425137,0,0,-1.239177303,0
Rh,2,0.09,Li627Rh9P91S500Cl82F18,-7.76479678,-1.23840459,-0.18,0.18,0,-1,-6.27,0.82,0.18,0.91,5,2.54,0,0,0,0.09,-17.84241438,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.253374398,-4.907666087,-5.468480587,-2.025592804,17.84241438,15.96852942,-3.284620914,-1.131990395,-20.01395287,-3.517040429,-13.44583262,0,0,0,-0.182303352
Rh,3,0.09,Li618Rh9P91S500Cl73F27,-7.622676777,-1.22452639,-0.27,0.27,0,-1,-6.225,0.73,0.27,0.91,5,2.45,1.39E-17,-1.39E-17,0,0.09,-17.87961467,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.163254976,-7.053620815,-8.051208138,-2.596845329,17.87961467,15.85392275,-2.924113741,-1.697985592,-20.01395287,-3.517040429,-12.96940548,-4.39E-17,9.79E-17,0,-0.23371608
Rh,4,0.09,Li609Rh9P91S500Cl64F36,-7.520037991,-1.216834626,-0.36,0.36,0,-1,-6.18,0.64,0.36,0.91,5,2.36,0,0,0,0.09,-17.9126912,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.235509694,-7.882652283,-10.62051129,-3.560958624,17.9126912,15.73931608,-2.563606567,-2.263980789,-20.01395287,-3.517040429,-12.49297834,0,0,0,-0.320486276
Rh,5,0.09,Li600Rh9P91S500Cl55F45,-7.637325741,-1.200837381,-0.45,0.45,0.09,-1,-6.36,0.55,0.45,0.91,5,2.27,0,0,0.09,0,-17.91460931,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.726139069,-9.091096401,-12.98953259,-3.496294558,17.91460931,16.19774276,-2.203099394,-2.829975986,-20.01395287,-3.517040429,-12.0165512,0,0,-1.169057933,0
Rh,6,0.09,Li591Rh9P91S500Cl46F54,-7.622618468,-1.198524916,-0.54,0.54,0.09,-1,-6.36,0.46,0.54,0.91,5,2.18,1.39E-17,-1.39E-17,0.09,0,-17.883394,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.186012864,-9.337785482,-15.48971629,-4.008331299,17.883394,16.19774276,-1.84259222,-3.395971184,-20.01395287,-3.517040429,-11.54012406,-5.81E-17,1.30E-16,-1.394074466,0
Rh,2,0.1,Li63RhP9S50Cl8F2,-7.750288881,-1.230204584,-0.2,0.2,0,-1,-6.3,0.8,0.2,0.9,5,2.6,0,0,0,0.1,-17.94412231,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.253374398,-4.907666087,-5.468480587,-2.025592804,17.94412231,16.04493386,-3.204508209,-1.257767105,-19.79401932,-3.517040429,-13.76345072,0,0,0,-0.20255928
Rh,3,0.1,Li62RhP9S50Cl7F3,-7.591013748,-1.2145622,-0.3,0.3,0,-1,-6.25,0.7,0.3,0.9,5,2.5,-1.39E-17,1.39E-17,0,0.1,-17.98681998,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.163254976,-7.053620815,-8.051208138,-2.596845329,17.98681998,15.91759312,-2.803944683,-1.886650658,-19.79401932,-3.517040429,-13.23408723,4.39E-17,-9.79E-17,0,-0.259684533
Rh,4,0.1,Li61RhP9S50Cl6F4,-7.477357589,-1.206025418,-0.4,0.4,0,-1,-6.2,0.6,0.4,0.9,5,2.4,0,0,0,0.1,-18.02318475,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.235509694,-7.882652283,-10.62051129,-3.560958624,18.02318475,15.79025237,-2.403381157,-2.51553421,-19.79401932,-3.517040429,-12.70472374,0,0,0,-0.356095862
Rh,5,0.1,Li60RhP9S50Cl5F5,-7.617577747,-1.190246523,-0.5,0.5,0.1,-1,-6.4,0.5,0.5,0.9,5,2.3,0,0,0.1,0,-18.01541555,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.726139069,-9.091096401,-12.98953259,-3.496294558,18.01541555,16.29961535,-2.002817631,-3.144417763,-19.79401932,-3.517040429,-12.17536025,0,0,-1.298953259,0
Rh,6,0.1,Li59RhP9S50Cl4F6,-7.599888828,-1.187482629,-0.6,0.6,0.1,-1,-6.4,0.4,0.6,0.9,5,2.2,-1.39E-17,1.39E-17,0.1,0,-17.98207937,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.186012864,-9.337785482,-15.48971629,-4.008331299,17.98207937,16.29961535,-1.602254105,-3.773301315,-19.79401932,-3.517040429,-11.64599676,5.81E-17,-1.30E-16,-1.548971629,0
Ru,2,0.01,Li603RuP99S500Cl98F2,-7.739926555,-1.28356991,-0.02,0.02,0,-1,-6.03,0.98,0.02,0.99,5,2.06,0,0,0,0.01,-17.17389672,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.999215722,-5.345991969,-6.136493683,-2.446829796,17.17389672,15.35729384,-3.925522556,-0.125776711,-21.77342125,-3.517040429,-10.90488788,0,0,0,-0.024468298
Ru,3,0.01,Li602RuP99S500Cl97F3,-7.735257258,-1.283860126,-0.03,0.03,0,-1,-6.025,0.97,0.03,0.99,5,2.05,0,0,0,0.01,-17.16998717,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.984115124,-7.197951794,-8.894145489,-3.325972259,17.16998717,15.34455977,-3.885466204,-0.188665066,-21.77342125,-3.517040429,-10.85195153,0,0,0,-0.033259723
Ru,4,0.01,Li601RuP99S500Cl96F4,-7.73033854,-1.284109392,-0.04,0.04,0,-1,-6.02,0.96,0.04,0.99,5,2.04,0,0,0,0.01,-17.16663412,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.371804595,-9.361575246,-11.72574663,-4.235822082,17.16663412,15.33182569,-3.845409851,-0.251553421,-21.77342125,-3.517040429,-10.79901518,0,0,0,-0.042358221
Ru,5,0.01,Li600RuP99S500Cl95F5,-7.749913731,-1.2830983,-0.05,0.05,0.01,-1,-6.04,0.95,0.05,0.99,5,2.03,0,0,0.01,0,-17.16380525,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.663347602,-10.61826539,-14.0145185,-4.338192999,17.16380525,15.38276199,-3.805353498,-0.314441776,-21.77342125,-3.517040429,-10.74607883,0,0,-0.140145185,0
Ru,6,0.01,Li599RuP99S500Cl94F6,-7.746765936,-1.282577142,-0.06,0.06,0.01,-1,-6.04,0.94,0.06,0.99,5,2.02,0,0,0.01,0,-17.16146215,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-5.751274407,-11.50731611,-16.47586405,-4.63919735,17.16146215,15.38276199,-3.765297146,-0.377330132,-21.77342125,-3.517040429,-10.69314248,0,0,-0.164758641,0
Ru,7,0.01,Li598RuP99S500Cl93F7,-7.745545821,-1.282375136,-0.07,0.07,0.01,-1,-6.04,0.93,0.07,0.99,5,2.01,0,0,0.01,0,-17.15955261,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.119796276,-13.67909622,-19.17333305,-5.038457215,17.15955261,15.38276199,-3.725240793,-0.440218487,-21.77342125,-3.517040429,-10.64020613,0,0,-0.19173333,0
Ru,8,0.01,Li597RuP99S500Cl92F8,-7.744951095,-1.282276671,-0.08,0.08,0.01,-1,-6.04,0.92,0.08,0.99,5,2,0,0,0.01,0,-17.15803229,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.529755175,-15.79660928,-21.97226322,-5.811393261,17.15803229,15.38276199,-3.685184441,-0.503106842,-21.77342125,-3.517040429,-10.58726978,0,0,-0.219722632,0
Ru,2,0.02,Li303RuP49S250Cl48F2,-7.756042982,-1.27987508,-0.04,0.04,0,-1,-6.06,0.96,0.04,0.98,5,2.12,0,0,0,0.02,-17.2491927,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.999215722,-5.345991969,-6.136493683,-2.446829796,17.2491927,15.43369829,-3.845409851,-0.251553421,-21.5534877,-3.517040429,-11.22250597,0,0,0,-0.048936596
Ru,3,0.02,Li302RuP49S250Cl47F3,-7.744555933,-1.28009189,-0.06,0.06,0,-1,-6.05,0.94,0.06,0.98,5,2.1,0,0,0,0.02,-17.24352205,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.984115124,-7.197951794,-8.894145489,-3.325972259,17.24352205,15.40823014,-3.765297146,-0.377330132,-21.5534877,-3.517040429,-11.11663327,0,0,0,-0.066519445
Ru,4,0.02,Li301RuP49S250Cl46F4,-7.731657532,-1.28007575,-0.08,0.08,0,-1,-6.04,0.92,0.08,0.98,5,2.08,0,0,0,0.02,-17.23987691,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.371804595,-9.361575246,-11.72574663,-4.235822082,17.23987691,15.38276199,-3.685184441,-0.503106842,-21.5534877,-3.517040429,-11.01076057,0,0,0,-0.084716442
Ru,5,0.02,Li300RuP49S250Cl45F5,-7.767129683,-1.277488435,-0.1,0.1,0.02,-1,-6.08,0.9,0.1,0.98,5,2.06,0,0,0.02,0,-17.2378974,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.663347602,-10.61826539,-14.0145185,-4.338192999,17.2378974,15.48463459,-3.605071735,-0.628883553,-21.5534877,-3.517040429,-10.90488788,0,0,-0.28029037,0
Ru,6,0.02,Li299RuP49S250Cl44F6,-7.756869001,-1.275800822,-0.12,0.12,0.02,-1,-6.08,0.88,0.12,0.98,5,2.04,0,0,0.02,0,-17.2371763,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-5.751274407,-11.50731611,-16.47586405,-4.63919735,17.2371763,15.48463459,-3.52495903,-0.754660263,-21.5534877,-3.517040429,-10.79901518,0,0,-0.329517281,0
Ru,7,0.02,Li298RuP49S250Cl43F7,-7.750483319,-1.274750546,-0.14,0.14,0.02,-1,-6.08,0.86,0.14,0.98,5,2.02,0,0,0.02,0,-17.23730267,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.119796276,-13.67909622,-19.17333305,-5.038457215,17.23730267,15.48463459,-3.444846325,-0.880436974,-21.5534877,-3.517040429,-10.69314248,0,0,-0.383466661,0
Ru,8,0.02,Li297RuP49S250Cl42F8,-7.745670869,-1.273959024,-0.16,0.16,0.02,-1,-6.08,0.84,0.16,0.98,5,2,0,0,0.02,0,-17.23788503,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.529755175,-15.79660928,-21.97226322,-5.811393261,17.23788503,15.48463459,-3.36473362,-1.006213684,-21.5534877,-3.517040429,-10.58726978,0,0,-0.439445264,0
Ru,2,0.03,Li609Ru3P97S500Cl94F6,-7.770423772,-1.275931654,-0.06,0.06,0,-1,-6.09,0.94,0.06,0.97,5,2.18,0,0,0,0.03,-17.32622431,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.999215722,-5.345991969,-6.136493683,-2.446829796,17.32622431,15.51010274,-3.765297146,-0.377330132,-21.33355415,-3.517040429,-11.54012406,0,0,0,-0.073404894
Ru,3,0.03,Li606Ru3P97S500Cl91F9,-7.75027704,-1.275765768,-0.09,0.09,0,-1,-6.075,0.91,0.09,0.97,5,2.15,0,0,0,0.03,-17.3206345,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.984115124,-7.197951794,-8.894145489,-3.325972259,17.3206345,15.47190051,-3.645128088,-0.565995197,-21.33355415,-3.517040429,-11.38131502,0,0,0,-0.099779168
Ru,4,0.03,Li603Ru3P97S500Cl88F12,-7.727090486,-1.27509744,-0.12,0.12,0,-1,-6.06,0.88,0.12,0.97,5,2.12,0,0,0,0.03,-17.31900573,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.371804595,-9.361575246,-11.72574663,-4.235822082,17.31900573,15.43369829,-3.52495903,-0.754660263,-21.33355415,-3.517040429,-11.22250597,0,0,0,-0.127074662
Ru,5,0.03,Li600Ru3P97S500Cl85F15,-7.776423461,-1.270657428,-0.15,0.15,0.03,-1,-6.12,0.85,0.15,0.97,5,2.09,0,0,0.03,0,-17.31991172,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.663347602,-10.61826539,-14.0145185,-4.338192999,17.31991172,15.58650718,-3.404789972,-0.943325329,-21.33355415,-3.517040429,-11.06369692,0,0,-0.420435555,0
Ru,6,0.03,Li597Ru3P97S500Cl82F18,-7.757889425,-1.267628991,-0.18,0.18,0.03,-1,-6.12,0.82,0.18,0.97,5,2.06,0,0,0.03,0,-17.32197308,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-5.751274407,-11.50731611,-16.47586405,-4.63919735,17.32197308,15.58650718,-3.284620914,-1.131990395,-21.33355415,-3.517040429,-10.90488788,0,0,-0.494275922,0
Ru,7,0.03,Li594Ru3P97S500Cl79F21,-7.746476184,-1.265764082,-0.21,0.21,0.03,-1,-6.12,0.79,0.21,0.97,5,2.03,0,0,0.03,0,-17.32399735,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.119796276,-13.67909622,-19.17333305,-5.038457215,17.32399735,15.58650718,-3.164451857,-1.32065546,-21.33355415,-3.517040429,-10.74607883,0,0,-0.575199991,0
Ru,8,0.03,Li591Ru3P97S500Cl76F24,-7.739353075,-1.264600176,-0.24,0.24,0.03,-1,-6.12,0.76,0.24,0.97,5,2,0,0,0.03,0,-17.32477533,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.529755175,-15.79660928,-21.97226322,-5.811393261,17.32477533,15.58650718,-3.044282799,-1.509320526,-21.33355415,-3.517040429,-10.58726978,0,0,-0.659167897,0
Ru,2,0.04,Li153RuP24S125Cl23F2,-7.782917356,-1.271718522,-0.08,0.08,0,-1,-6.12,0.92,0.08,0.96,5,2.24,0,0,0,0.04,-17.40514313,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.999215722,-5.345991969,-6.136493683,-2.446829796,17.40514313,15.58650718,-3.685184441,-0.503106842,-21.11362061,-3.517040429,-11.85774216,0,0,0,-0.097873192
Ru,3,0.04,Li152RuP24S125Cl22F3,-7.752499921,-1.270901626,-0.12,0.12,0,-1,-6.1,0.88,0.12,0.96,5,2.2,0,0,0,0.04,-17.40124517,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.984115124,-7.197951794,-8.894145489,-3.325972259,17.40124517,15.53557088,-3.52495903,-0.754660263,-21.11362061,-3.517040429,-11.64599676,0,0,0,-0.13303889
Ru,4,0.04,Li151RuP24S125Cl21F4,-7.717768168,-1.269369764,-0.16,0.16,0,-1,-6.08,0.84,0.16,0.96,5,2.16,0,0,0,0.04,-17.40288983,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.371804595,-9.361575246,-11.72574663,-4.235822082,17.40288983,15.48463459,-3.36473362,-1.006213684,-21.11362061,-3.517040429,-11.43425137,0,0,0,-0.169432883
Ru,5,0.04,Li150RuP24S125Cl20F5,-7.780857316,-1.263126188,-0.2,0.2,0.04,-1,-6.16,0.8,0.2,0.96,5,2.12,0,0,0.04,0,-17.40678596,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.663347602,-10.61826539,-14.0145185,-4.338192999,17.40678596,15.68837978,-3.204508209,-1.257767105,-21.11362061,-3.517040429,-11.22250597,0,0,-0.56058074,0
Ru,6,0.04,Li149RuP24S125Cl19F6,-7.755384098,-1.258990925,-0.24,0.24,0.04,-1,-6.16,0.76,0.24,0.96,5,2.08,0,0,0.04,0,-17.41029562,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-5.751274407,-11.50731611,-16.47586405,-4.63919735,17.41029562,15.68837978,-3.044282799,-1.509320526,-21.11362061,-3.517040429,-11.01076057,0,0,-0.659034562,0
Ru,7,0.04,Li148RuP24S125Cl18F7,-7.742538954,-1.256905674,-0.28,0.28,0.04,-1,-6.16,0.72,0.28,0.96,5,2.04,0,0,0.04,0,-17.41062214,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.119796276,-13.67909622,-19.17333305,-5.038457215,17.41062214,15.68837978,-2.884057388,-1.760873947,-21.11362061,-3.517040429,-10.79901518,0,0,-0.766933322,0
Ru,8,0.04,Li147RuP24S125Cl17F8,-7.739428716,-1.256400766,-0.32,0.32,0.04,-1,-6.16,0.68,0.32,0.96,5,2,0,0,0.04,0,-17.4052722,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.529755175,-15.79660928,-21.97226322,-5.811393261,17.4052722,15.68837978,-2.723831978,-2.012427368,-21.11362061,-3.517040429,-10.58726978,0,0,-0.878890529,0
Ru,2,0.05,Li123RuP19S100Cl18F2,-7.793270556,-1.267198464,-0.1,0.1,0,-1,-6.15,0.9,0.1,0.95,5,2.3,0,0,0,0.05,-17.48620233,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-2.999215722,-5.345991969,-6.136493683,-2.446829796,17.48620233,15.66291163,-3.605071735,-0.628883553,-20.89368706,-3.517040429,-12.17536025,0,0,0,-0.12234149
Ru,3,0.05,Li122RuP19S100Cl17F3,-7.751460666,-1.265544599,-0.15,0.15,0,-1,-6.125,0.85,0.15,0.95,5,2.25,-6.94E-18,6.94E-18,0,0.05,-17.48511798,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-3.984115124,-7.197951794,-8.894145489,-3.325972259,17.48511798,15.59924126,-3.404789972,-0.943325329,-20.89368706,-3.517040429,-11.91067851,2.76E-17,-4.99E-17,0,-0.166298613
Ru,4,0.05,Li121RuP19S100Cl16F4,-7.705269775,-1.26315898,-0.2,0.2,0,-1,-6.1,0.8,0.2,0.95,5,2.2,0,0,0,0.05,-17.48995001,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.371804595,-9.361575246,-11.72574663,-4.235822082,17.48995001,15.53557088,-3.204508209,-1.257767105,-20.89368706,-3.517040429,-11.64599676,0,0,0,-0.211791104
Ru,5,0.05,Li120RuP19S100Cl15F5,-7.783329224,-1.255375681,-0.25,0.25,0.05,-1,-6.2,0.75,0.25,0.95,5,2.15,0,0,0.05,0,-17.49562216,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-4.663347602,-10.61826539,-14.0145185,-4.338192999,17.49562216,15.79025237,-3.004226446,-1.572208881,-20.89368706,-3.517040429,-11.38131502,0,0,-0.700725925,0
Ru,6,0.05,Li119RuP19S100Cl14F6,-7.753948044,-1.250636781,-0.3,0.3,0.05,-1,-6.2,0.7,0.3,0.95,5,2.1,-6.94E-18,6.94E-18,0.05,0,-17.49754888,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-5.751274407,-11.50731611,-16.47586405,-4.63919735,17.49754888,15.79025237,-2.803944683,-1.886650658,-20.89368706,-3.517040429,-11.11663327,3.99E-17,-7.98E-17,-0.823793203,0
Ru,7,0.05,Li118RuP19S100Cl13F7,-7.745230108,-1.249230663,-0.35,0.35,0.05,-1,-6.2,0.65,0.35,0.95,5,2.05,-6.94E-18,6.94E-18,0.05,0,-17.49061854,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.119796276,-13.67909622,-19.17333305,-5.038457215,17.49061854,15.79025237,-2.60366292,-2.201092434,-20.89368706,-3.517040429,-10.85195153,4.94E-17,-9.49E-17,-0.958666652,0
Ru,8,0.05,Li117RuP19S100Cl12F8,-7.751802307,-1.250290695,-0.4,0.4,0.05,-1,-6.2,0.6,0.4,0.95,5,2,0,0,0.05,0,-17.47347112,-2.546814899,-4.005635262,-6.288835526,-21.9933548,-0.703408086,-5.293634892,-7.529755175,-15.79660928,-21.97226322,-5.811393261,17.47347112,15.79025237,-2.403381157,-2.51553421,-20.89368706,-3.517040429,-10.58726978,0,0,-1.098613161,0
